"alpha","phi","tau","Aff","Apt","AptNet","AptNet_market","E_apt","Erent","Tax","PV","Density","Q1","Q2","Q3","Q4","Q5","Erent_chg","Erent_chg_perc","AptNet_chg","Aff_chg","Density_chg","Tax_chg","PV_chg"
0.45,0.45,2.5,95506.7095991544,212184.279193219,162935.690740318,67428.9811411637,3991520.4398697,2705.09340386409,395236.595181051,1537713.1621339,61.0333821045953,813464.754658132,808882.988991413,790209.282761091,787601.076422565,791359.791259733,-9.08234487430036,-0.00334626262817428,36721.114289099,95058.053943201,0.00928520293092561,-0.0160594846759229,-0.0126013156971686
0.45,0.45,20,163107.027368608,362309.342262391,254244.51837834,91137.4910097325,4082829.26750772,2721.58269556473,377374.335340957,1500869.41423292,62.4295634973019,867475.313295392,835541.519443843,765590.232517147,763977.197019653,850242.358054943,7.40694682633966,0.00272898570764357,128029.941927121,162658.371712655,0.0323733093355707,-0.0605275358791868,-0.0362594784144135
0.45,0.45,22.5,169590.559818776,376706.150224873,262499.752834639,92909.1930158624,4091084.50196402,2723.02300641829,375423.90395778,1497797.44500636,62.5557923082335,871985.882617338,837566.526958713,762798.890193456,762811.690531925,855918.856812501,8.84725767989994,0.00325964804748269,136285.17638342,169141.904162823,0.0344607058825701,-0.065383129930108,-0.0382320559062487
0.45,0.45,25,175411.223499969,389630.784651129,269846.623534026,94435.4000340573,4098431.3726634,2724.40498322629,373669.831456485,1495210.04591377,62.6681315467327,877154.218043088,838032.800795206,760938.129002422,762311.034194593,859992.528967453,10.2292344878997,0.00376881802611884,143632.047082807,174962.567844016,0.0363184159949062,-0.069749889035624,-0.0398934804961535
0.45,0.45,27.5,180547.395956372,401035.290426087,276275.158116144,95727.7621597723,4104859.90724552,2725.55190232352,372069.23520151,1492905.54598094,62.7664287278279,880762.33329002,840152.95484923,759085.474057838,759884.992820558,864971.484982667,11.3761535851299,0.0041913842868937,150060.581664925,180098.740300419,0.0379439180881571,-0.0737345694097286,-0.0413732494528649
0.45,0.45,30,185094.293480158,411131.159177152,281928.971148832,96834.6776686744,4110513.72027821,2726.56854185195,370630.077453903,1490905.62164445,62.8528798274453,883879.344695725,842215.142810769,756865.415802647,758857.988012282,868693.156785034,12.3927931135599,0.00456595086715383,155714.394697613,184645.637824205,0.0393735261585639,-0.0773173490234544,-0.0426574438703825
0.45,0.45,5,107385.368355523,238566.581736741,179774.415514076,72389.047158553,4008359.16464345,2708.21624834852,392408.362704421,1530500.33728634,61.2908590081344,823388.397532769,815155.72119642,783097.689503306,785949.345798412,800765.445168097,-5.9595003898703,-0.00219569436232725,53559.839062857,106936.71269957,0.0135429979256898,-0.0231003623538537,-0.017232825617201
0.45,0.45,7.5,118692.125320196,263677.656601571,195458.17801657,76766.0526963736,4024042.92714595,2711.15536819679,389625.383366243,1524035.62375168,61.5306756604785,832475.111903416,820383.143098184,778969.991779475,781103.483174635,811108.613189896,-3.02038054160039,-0.00111281686272691,69243.601565351,118243.469664243,0.0175087522437536,-0.030028582456774,-0.0213839571778232
0.45,0.5,0,85436.479735366,189816.813300945,148755.18924155,63318.7095061838,3977339.93837093,2703.49681082286,397681.639886646,1543691.55795656,60.816551455862,804413.196760792,804117.673761671,795421.535939927,789326.124824795,784058.888598528,-10.6789379155302,-0.00393450494887593,22540.612790331,84987.8240794126,0.00569955917725995,-0.00997255199573543,-0.00876245919590524
0.45,0.5,10,132940.291071398,295319.865299046,215858.585290803,82918.2942194051,4044443.33442018,2716.21508289002,386278.43835121,1515365.67635996,61.8426133972418,842882.713889473,827298.533816291,775133.327473474,773398.822250946,825727.338860131,2.03933415162965,0.000751364075291638,89644.008839584,132491.635415445,0.0226671447675599,-0.0383607937019002,-0.0269511168135507
0.45,0.5,12.5,142917.158003679,317475.89114673,229287.988434219,86370.8304305407,4057872.7375636,2718.53888259462,383585.392269943,1509930.08819868,62.0479591810945,852063.849325573,829930.774895936,772936.288070796,769252.148969332,833687.064502747,4.36313385622998,0.00160753549517123,103073.411983,142468.502347726,0.0260628677961741,-0.045065125186639,-0.030441424844349
0.45,0.5,15,152034.924251928,337723.553704947,241389.117775921,89354.1935239935,4069973.8669053,2720.672706597,381057.343426223,1505195.57317905,62.2329946486902,860021.543890975,831978.41726235,770459.832468544,765784.213720834,841727.233882511,6.49695785860968,0.00239371303115865,115174.541324702,151586.268595975,0.0291227270571552,-0.0513586964611179,-0.0334815587368801
0.45,0.5,17.5,160284.089596938,356041.906726421,252201.437655129,91917.3480581905,4080786.18678451,2722.55738142827,378702.50889997,1501040.68306025,62.3983232397787,865917.983619125,835562.129210807,767004.200247632,762552.084790221,849747.153058684,8.38163268988001,0.00308809504829455,125986.86120391,159835.433940985,0.0318567013979689,-0.0572210511254245,-0.0361495030178752
0.45,0.5,2.5,98134.1954599872,218019.42072168,167267.214725612,69133.0192656248,3995851.96385499,2707.09985614195,394818.212213067,1535566.1971558,61.0996143993993,815613.981935703,810710.857240127,788751.426232932,786785.960845904,793987.195520688,-7.0758925964401,-0.00260701341824643,41052.638274393,97685.5398040338,0.0103804605227018,-0.0171010480284571,-0.013979928072235
0.45,0.5,20,167743.801420439,372606.835168367,261879.805544641,94136.0041242013,4090464.55467402,2724.31885406499,376548.784298604,1497481.37878027,62.5463128428506,871174.852899048,837774.005798703,764067.674194915,761260.47828864,856184.898711339,10.1431053265997,0.0037370849442282,135665.229093422,167295.145764486,0.034303947665792,-0.0625827431346461,-0.0384350088258691
0.45,0.5,22.5,174389.46702684,387363.805904859,270421.613484057,96032.1464572178,4099006.36261344,2725.80655959937,374563.563522796,1494327.71614477,62.6769235802085,877066.722114987,838799.005359165,761486.453243707,760331.399869169,861320.129655908,11.6308108609796,0.0042852091897092,144207.037032838,173940.811370887,0.036463806418717,-0.0675249452915234,-0.0404600434121027
0.45,0.5,25,180304.952026545,400499.123351423,277964.026937213,97659.0749106683,4106548.77606659,2727.12061386296,372760.080554263,1491586.25292971,62.7922528160754,881170.96507449,841687.914772543,758947.314048815,758142.122264631,866597.801005895,12.9448651245698,0.00476935405917867,151749.450485994,179856.296370592,0.0383709609497622,-0.0720147116316662,-0.0422203958876309
0.45,0.5,27.5,185551.667323776,412149.217299601,284605.356274231,99053.6889504546,4113190.10540361,2728.28279948724,371131.474691925,1489207.90282695,62.8938037907516,884938.643142673,843762.037031447,756237.851115546,757358.758207098,870890.15137992,14.1070507488498,0.00519754505779768,158390.779823012,185103.011667823,0.0400502697566747,-0.0760691218532566,-0.0437475856263322
0.45,0.5,30,190191.830434119,422452.297822022,290442.621357745,100250.790923627,4119027.37048712,2729.31079517552,369668.542279136,1487146.20988069,62.9830600116967,887679.237250077,845784.455173365,753956.18759397,756858.276306883,874746.544788009,15.1350464371299,0.00557629565593354,164228.044906526,189743.174778166,0.0415262650229216,-0.079711088436499,-0.0450714429962908
0.45,0.5,5,110422.270221934,245310.855191826,184753.403384652,74331.1331627187,4013338.15251403,2710.47635098724,391934.631975383,1528153.48289726,61.366991517983,825943.631255039,816730.488618847,783425.940497529,782651.926303652,804583.602064032,-3.69939775115017,-0.0013629912332942,58538.826933433,109973.614565981,0.0148019715070737,-0.0242797138191222,-0.0187397912809482
0.45,0.5,7.5,122067.71503029,271173.998727729,200981.932547723,78914.2175174337,4029566.6816771,2713.49700738052,389067.101767102,1521403.46244974,61.6151380667296,835047.155260193,822860.469419848,777495.309369055,778551.003724164,815610.161663064,-0.678741357870422,-0.000250072736883711,74767.356096504,121619.059374337,0.0189054740686574,-0.031418423101725,-0.0230741245447993
0.45,0.55,0,87551.3733866331,194513.531765157,152294.896922673,64743.5235360404,3980879.64605205,2705.27849831928,397351.791536592,1541920.46934533,60.8706762773918,806739.014946845,804394.633187476,795476.759467909,788181.253924531,786085.466940094,-8.89725041911015,-0.00327806717131185,26080.320471454,87102.7177306797,0.00659460021214286,-0.010793708638334,-0.009899713273958
0.45,0.55,10,136378.814757081,302955.862938035,221580.832925939,85202.0181688583,4050165.58205532,2718.49317595899,385660.550968279,1512583.56505656,61.9301109139585,845708.208550649,829683.11738399,775061.26610995,769401.285494934,830309.108262304,4.31742722059971,0.00159069552611202,95366.25647472,135930.159101128,0.0241140570288538,-0.0398990227965386,-0.0287375703005905
0.45,0.55,12.5,146630.98303234,325723.368196601,235478.181711498,88847.1986791577,4064062.93084088,2720.95368461519,382926.128080373,1507034.94945047,62.1426119424382,855394.697523979,832063.540493869,771844.527933913,766274.300254192,838483.254857287,6.7779358767998,0.00249723544245439,109263.605260279,146182.327376387,0.0276281035433434,-0.0467063617379332,-0.032300455683943
0.45,0.55,15,155970.903110407,346464.514862606,247980.438920075,92009.5358096677,4076565.18804945,2723.12935160159,380345.160316114,1502138.76166479,62.3337809600784,863367.291183848,835023.382374428,768387.39630354,762303.73474893,847480.76196333,8.95360286319965,0.00329882943923643,121765.862468856,155522.247454454,0.0307893909259176,-0.053131674532758,-0.0354444031357364
0.45,0.55,17.5,164456.085219949,365307.145430412,259212.042778653,94755.9575587047,4087796.79190803,2725.15619494864,377963.943950855,1497928.8059023,62.5055207219749,868911.276290262,838174.474635376,765546.442527,759802.240049757,855359.72678989,10.9804462102497,0.00404559145271044,132997.466327434,164007.429563996,0.0336293842944642,-0.0590597067192964,-0.0381477062505301
0.45,0.55,2.5,100625.968716194,223552.944227747,171414.557833453,70788.5891172594,3999999.30696283,2709.06610712414,394413.180608231,1533515.4549872,61.1630304285624,817303.681920693,812913.191640264,787336.730911322,785858.639467598,796584.521530976,-5.10964161424999,-0.00188257581205831,45199.981382234,100177.313060241,0.0114291466294829,-0.0181093731958226,-0.0152967537124018
0.45,0.55,20,172043.704117604,382156.246692738,269145.215072153,97101.510954549,4097729.96420153,2726.86619078636,375755.295514537,1494204.52152059,62.6574064781004,875551.270105123,839667.410823657,762252.388361009,759266.632063398,860989.622532874,12.69044204797,0.00467561544379302,142930.638620934,171595.048461651,0.03614105972367,-0.0645581314782814,-0.0405391493291384
0.45,0.55,22.5,178817.942943146,397198.846233372,277933.245832532,99115.3028893856,4106517.99496191,2728.37462973593,373737.617276157,1490967.53308353,62.7917821495833,880731.035622713,842062.515004483,759985.193915242,756034.765305535,867701.835258777,14.1988809975396,0.0052313786254039,151718.669381313,178369.287287193,0.0383631777218039,-0.0695811364070643,-0.0426176892041702
0.45,0.55,25,184842.875113221,410577.312874125,285691.968012257,100849.092899036,4114276.71714164,2729.70384288797,371906.677114565,1488155.42685709,62.9104189103295,885273.173649566,844478.061052387,756445.770464378,755518.644377323,872558.41129026,15.5280941495798,0.00572110857478458,159477.391561038,184394.219457268,0.0403250275000053,-0.0741392573606646,-0.0444234030762251
0.45,0.55,27.5,190127.962627744,422312.712343573,292448.949347907,102320.986720163,4121033.69847729,2730.75312257665,370234.092203592,1485626.97562955,63.0137382919899,889515.080636109,846690.341832161,753215.710712701,754992.464357711,876617.439183939,16.57737383826,0.00610770096445146,166234.372896688,189679.306971791,0.0420335797625544,-0.0783031533138523,-0.0460469759745232
0.45,0.55,30,194834.654052716,432763.616228891,298435.257348668,103600.603295952,4127020.00647805,2731.76218320878,368747.386610598,1483495.10250795,63.1052734924506,892548.573324976,850130.789387775,749490.206746931,754103.314098925,880744.456288789,17.5864344703896,0.00647947520663106,172220.680897449,194385.998396763,0.0435472616229824,-0.0820043031697648,-0.0474158975440357
0.45,0.55,5,113282.881332836,251663.404733485,189506.852446756,76223.9711139201,4018091.60157614,2712.61999125738,391462.987290585,1525858.34643072,61.4396753679826,828601.093811476,818919.979618075,781867.077537822,780151.93694932,808548.95128631,-1.55575748101,-0.000573197031081385,63292.275995537,112834.225676883,0.0160039159474281,-0.0254538720824717,-0.0202135477546277
0.45,0.55,7.5,125254.263539937,278250.359789638,206273.040162057,81018.7766221199,4034857.78929144,2715.77796313183,388531.536743842,1518891.2739061,61.6960431247512,837822.671799186,824545.54914271,777052.597446969,775629.640164134,819804.750483749,1.60221439343968,0.000590313429108091,80058.463710838,124805.607883984,0.0202433694152322,-0.0327517108878285,-0.0246872548240955
0.45,0.6,0,89562.8131409513,198980.29939675,155697.533461636,66134.7203206844,3984282.28259101,2707.02264422581,397032.440233791,1540221.47321081,60.9227051769488,809158.696220346,805509.710381873,794334.078936634,786338.468138849,788938.81252463,-7.15310451258028,-0.00263546106618384,29482.957010417,89114.1574849979,0.00745498180393578,-0.0115887329080463,-0.0109906752226303
0.45,0.6,10,139618.010454567,310149.170431709,227064.212071893,87446.2016173255,4055648.96120127,2720.74297436794,385086.463587705,1509993.53935786,62.0139559498743,849736.473764853,830335.492818056,775001.942701531,766878.035842642,833694.420517857,6.56722562954974,0.00241960220615867,100849.635620674,139169.354798614,0.0255005696416402,-0.0413282118948414,-0.0304006814907543
0.45,0.6,12.5,150090.412269708,333405.876287261,241360.937652082,91270.5253823738,4069945.68678146,2723.26207486348,382299.323707776,1504283.66845302,62.2325637531726,859516.089901553,833110.746117538,771044.767365626,763167.063513204,843104.411929836,9.08632612508973,0.00334772946420769,115146.361200863,149641.756613755,0.0291156015062695,-0.0482667896560462,-0.0340671123686394
0.45,0.6,15,159665.540423856,354669.490357225,254283.436872479,94617.8964486229,4082868.18600186,2725.58904739827,379693.990170129,1499335.82775004,62.4301585906653,866277.375592396,836971.940004974,767881.3510408,758853.905134422,852880.994780212,11.4132986598797,0.00420506986888558,128068.86042126,159216.884767903,0.0323831501621041,-0.0547527609827885,-0.0372442272692382
0.45,0.6,17.5,168285.298455601,373811.104558503,265791.96493574,97506.6664801386,4094376.71406512,2727.56202757407,377255.837192441,1494948.15651661,62.6061327341847,872495.23082175,839923.391072845,764327.989787568,757617.35357333,860010.119371085,13.3862788356796,0.00493198675211137,139577.388484521,167836.642799648,0.0352931658457869,-0.0608225367235857,-0.0400616453090435
0.45,0.6,2.5,103010.406399014,228847.926586775,175429.7091791,72419.3027800856,4004014.45830848,2711.06305731386,394041.132480588,1531617.43940993,61.2244251451818,820110.999589964,813947.625270999,786136.942371898,784856.578459152,798959.77234419,-3.11269142453011,-0.00114682751327988,49215.132727881,102561.750743061,0.0124444070801639,-0.0190355860791988,-0.016515510324449
0.45,0.6,20,176015.742507145,390977.505674984,276015.735286962,99999.9927798175,4104600.48441634,2729.29481052676,375012.566743586,1491123.55400192,62.7624619555418,879157.188244848,842357.077159604,760950.633367142,754998.843783895,867134.103822324,15.1190617883699,0.00557040633621364,149801.158835743,175567.086851192,0.0378783211241074,-0.0664071528962015,-0.0425175048178128
0.45,0.6,22.5,182860.597823962,406177.050404892,284990.790393341,102130.192569379,4113575.53952272,2730.6996761523,372944.002122576,1487712.77230272,62.8996973714615,884546.154917463,845217.342399693,757332.447162399,753677.640344516,872799.309322122,16.5239274139099,0.00608800937875542,158776.213942122,182411.942168009,0.0401477295991031,-0.0715568393472887,-0.0447076410832531
0.45,0.6,25,188970.419537182,419744.146343996,292947.057079228,103976.637542046,4121531.80620861,2732.00561725236,371083.287526703,1484806.32411495,63.0213547378914,889278.237995278,847593.943650224,753556.684153892,753477.514884239,877622.773793438,17.8298685139698,0.00656916506687444,166732.480628009,188521.763881229,0.0421595299537814,-0.0761890836805739,-0.0465739339571568
0.45,0.6,27.5,194375.360215953,431745.803757461,299937.309476687,105561.949260734,4128522.05860607,2733.14742996578,369405.428933214,1482286.13006593,63.1282410114328,892621.030779969,851540.511388584,749250.00700331,752442.375707559,882665.476528126,18.9716812273896,0.00698984995212926,173722.733025468,193926.70456,0.0439270665142966,-0.080366108453197,-0.0481922047435868
0.45,0.6,30,199143.885331054,442334.109947749,306067.965477972,106924.080146918,4134652.71460735,2734.1480969319,367899.325996046,1480101.46604502,63.2219834025629,895986.997554575,853718.516947828,747613.090491229,750758.639432139,886572.80828104,19.9723481935098,0.00735853166575273,179853.389026753,198695.229675101,0.0454772478247936,-0.0841155479489232,-0.0495950244846215
0.45,0.6,5,115976.163764953,257644.218132728,194040.295432759,78064.1316678056,4022625.04456214,2714.70304704095,391012.027977789,1523681.53023831,61.5089951578177,831099.443697454,820800.358566535,780694.639425376,778270.165554492,811757.876454478,0.527298302559757,0.000194275666490995,67825.71898154,115527.508109,0.017150230238695,-0.0265765341639509,-0.0216113282362436
0.45,0.6,7.5,128216.491026279,284828.492840375,211276.388337797,83059.8973115176,4039861.13746718,2717.88109351521,388000.571181272,1516434.05771192,61.7725481221858,839851.725880968,826746.461172006,776895.328575846,772779.786242972,823585.257071397,3.70534477681986,0.00136518233152083,85061.811886578,127767.835370326,0.0215085026783486,-0.0340735483280462,-0.0262650861758243
0.45,0.65,0,91461.1749472853,203195.776705839,158941.895499452,67480.7205521662,3987526.64462883,2708.71845487792,396722.815363347,1538603.40863448,60.972313939054,810891.536709123,806684.323154871,793757.133589251,785658.280947073,790532.855153083,-5.45729386047014,-0.00201066340785294,32727.319048233,91012.5192913319,0.00827534252788675,-0.0123595432487291,-0.0120296692776516
0.45,0.65,10,142631.612519488,316841.478984186,232269.604568458,89637.9920489697,4060854.35369784,2722.88070342242,384539.716154336,1507535.1385403,62.0935503585797,852666.853052395,831997.118061903,773348.550709685,765164.121358112,837675.115768379,8.70495468402987,0.00320721850384076,106055.028117239,142182.956863535,0.0268167912923545,-0.042689338262947,-0.0319792735146265
0.45,0.65,12.5,153341.51865962,340625.740294845,247000.352844703,93658.8341850833,4075585.10197408,2725.55451581341,381726.405401266,1501757.92115089,62.3187946988693,862067.475771804,835690.191674252,769619.215710359,759964.27681761,848241.33592062,11.3787670750198,0.00419234719060069,120785.776393484,152892.863003667,0.0305415689772719,-0.0496930683473902,-0.0356889490182938
0.45,0.65,15,163056.268164175,362199.53533704,260213.324036339,97157.0558721645,4088798.07316572,2727.84204239565,379064.193455523,1496628.00375219,62.5208310736354,868763.530654669,839106.794672552,766811.516096645,756382.144132005,857731.470250362,13.6662936572598,0.00503515428712098,133998.74758512,162607.612508222,0.0338825656003294,-0.0563206383288499,-0.0389829792801076
0.45,0.65,17.5,171817.683117093,381655.853655769,272013.696264352,100196.013147259,4100598.44539373,2729.84504543127,376591.584666607,1492139.84016842,62.7012677363103,876486.139423531,841451.524207379,762999.826988487,754610.847288845,865047.479987902,15.6692966928799,0.00577313267210622,145799.119813133,171369.02746114,0.0368663762204244,-0.0624761917255346,-0.0418649256187867
0.45,0.65,2.5,105243.998726995,233807.818396585,179244.797590199,74000.7988632036,4007829.54671958,2712.93819480605,393671.904210307,1529762.16297943,61.2827607474329,822087.378973705,815965.622471393,784826.684439223,782752.11292276,802195.208859114,-1.23755393234023,-0.000455959395008088,53030.22113898,104795.343071042,0.0134090801512907,-0.0199547789347239,-0.0177068232114062
0.45,0.65,20,179611.695190433,398963.540662156,282414.103973292,102802.408782859,4110998.85310267,2731.46577415708,374295.393679104,1488138.09420594,62.8602978771566,882468.255921078,845007.853370068,759181.217461468,752012.265121386,872326.625445742,17.2900254186898,0.00637026744739222,156199.527522073,179163.03953448,0.0394961955494784,-0.0681925534467748,-0.0444345327442038
0.45,0.65,22.5,186588.244017662,414455.655966673,291656.76644184,105068.522424178,4120241.51557122,2732.9561406875,372216.444794064,1484713.25003593,63.0016252130941,887401.799850101,848928.752893283,754657.852764584,751652.327605822,877598.13936502,18.7803919491098,0.00691937209955529,165442.189990621,186139.588361709,0.041833270507686,-0.0733680914971966,-0.0466336988245132
0.45,0.65,25,192776.586786672,428197.234274719,299799.824521515,107023.237734843,4128384.57365089,2734.25272411787,370332.181424181,1481737.31661112,63.1261387619444,891948.784852308,852426.315258281,749992.213213087,750584.139206929,883430.471750466,20.0769753794798,0.0073970800854779,173585.248070296,192327.931130719,0.0438923024355522,-0.0780589604444905,-0.0485446096631461
0.45,0.65,27.5,198246.639545983,440343.589697233,306953.488043304,108706.848497321,4135538.23717268,2735.3835016164,368633.641134249,1479155.14831745,63.235523715811,895938.367203198,854870.468186062,747883.166559132,749089.881551841,887753.698907838,21.2077528780096,0.00781369920052799,180738.911592085,197797.98389003,0.0457011586967315,-0.0822874722486892,-0.0502026754445953
0.45,0.65,30,203138.261732132,451205.355961277,313323.687485599,110185.425753467,4141908.43661498,2736.51782030926,367133.405221824,1477017.74481449,63.3329289082687,899007.407130155,856111.415569354,746354.7201818,748064.764995567,892367.469257592,22.3420715708698,0.00823162301897917,187109.11103438,202689.606076179,0.0473119103222552,-0.0860223058009895,-0.0515751481908897
0.45,0.65,5,118505.323621587,263260.510922933,198362.705295198,79857.3816736109,4026947.45442458,2716.71059563801,390582.652799974,1521615.13621697,61.5750880907542,833206.031844232,822248.42977474,780058.887108586,776042.824044449,815388.722062133,2.53484689961988,0.000933928799856876,72148.128843979,118056.667965634,0.0182431832576968,-0.0276454625953708,-0.0229382042675907
0.45,0.65,7.5,130998.713504824,291006.845840919,216050.132297098,85051.4187922742,4044634.88142648,2719.96072705389,387508.409949343,1514157.60472793,61.8455422965929,842194.56462024,828375.039373792,776665.283088121,770090.55153364,827306.865446202,5.78497831549976,0.00213139415094576,89835.555845879,130550.057848871,0.0227155788322311,-0.0352987824841722,-0.0277268455836387
0.45,0.7,0,93251.0365902639,207170.221971863,162038.795587503,68787.758997239,3990623.54471688,2710.35383253944,396425.257396727,1537061.13293627,61.0196678958385,812026.928871249,808739.11348394,792834.75478065,784366.425042512,792653.807294318,-3.82191619895002,-0.00140813143759266,35824.219136284,92802.3809343105,0.00905841641687632,-0.0131003130625182,-0.0130199976644697
0.45,0.7,10,145418.321601279,323029.883471693,237182.25386552,91763.9322642408,4065767.0029949,2724.91204745906,384022.360344219,1505217.3425892,62.1686685012049,855687.618221375,833292.784088264,773284.614891091,762357.87168819,841141.523113092,10.7362987206698,0.0039556387332913,110967.677414301,144969.665945326,0.0280589906791318,-0.0439772942584671,-0.0334675801305513
0.45,0.7,12.5,156317.416256424,347234.420328304,252289.407238896,95971.9909824718,4080874.15636827,2727.64899491615,381171.399462901,1499321.68664093,62.399668361594,864659.134721797,837469.878242429,768783.056589023,757391.958257583,852567.524322244,13.4732461777598,0.00496402864995837,126074.830787677,155868.760600471,0.0318789451520838,-0.0510747542430311,-0.0372533075794507
0.45,0.7,15,166179.396227666,369135.307104524,265812.717895959,99633.3216682931,4094397.46702534,2729.96122733955,378472.65663421,1494080.51203767,62.606450062724,872007.512933082,840259.724714354,765955.148575971,754518.54504807,861653.919993479,15.7854786011599,0.00581593826726112,139598.14144474,165730.740571713,0.0352984133839069,-0.0577932677662359,-0.0406187784844916
0.45,0.7,17.5,175006.337616574,388737.262275946,277799.369743954,102793.03212738,4106384.11887333,2731.85221903274,375945.355610679,1489407.68848253,62.7897350824088,879199.29862705,844663.760795535,761481.601405176,751049.79217169,869987.040176919,17.6764702943497,0.0065126476436046,151584.793292735,174557.681960621,0.0383293261714328,-0.0640849773442245,-0.0436192989612246
0.45,0.7,2.5,107335.563190352,238452.253709775,182865.470471967,75529.9072816151,4011450.21960135,2714.74154611023,393318.703898952,1528005.39439385,61.3381235884349,824642.722825425,816232.583426597,785178.932366257,780649.717846515,804743.725571323,0.565797371839835,0.000208460108783504,56650.894020748,106886.907534399,0.01432459383067,-0.0208340702265843,-0.0188348820930894
0.45,0.7,20,182935.996838307,406346.306042247,288482.956928821,105546.960090514,4117067.7060582,2733.57024009883,373639.018429977,1485388.91604221,62.953095252731,885134.656362673,847792.186921176,757345.019849466,750615.142826754,876178.066727991,19.3944913604396,0.00714562841756083,162268.380477602,182487.341182354,0.0410307495068121,-0.0698265979880606,-0.0461998391541548
0.45,0.7,22.5,189990.175104263,422010.920344243,297915.178668806,107925.003564543,4126499.92779819,2735.05621708097,371536.393810637,1481893.82447775,63.0973210940424,890908.151983491,852442.578093882,751199.688306421,749394.439219113,882552.429167527,20.8804683425797,0.00769311580220444,171700.602217587,189541.51944831,0.0434157559163602,-0.0750610767198157,-0.0484441125968537
0.45,0.7,25,196304.840398466,436033.126933525,306310.8705304,110006.030131934,4134895.61965978,2736.48065923678,369654.661706287,1478952.46393987,63.2256976054847,895047.286077455,855328.087220936,748956.482239598,747202.214182899,888358.902588343,22.3049104983897,0.00821793154284789,180096.294079181,195856.184742513,0.0455386681479084,-0.0797456440878951,-0.0503328234414255
0.45,0.7,27.5,201843.766748871,448332.52162006,313629.490655304,111785.723906433,4142214.23978468,2737.63247340895,367944.109864141,1476341.97886134,63.3376048712223,898718.671106569,857036.760652246,746749.471722919,746522.567832793,893184.115944204,23.4567246705597,0.00864230132535182,187414.914204085,201395.111092918,0.0473892348953953,-0.0840040586212931,-0.0520090720392821
0.45,0.7,30,206726.004965879,459173.527823969,320049.14349609,113323.13853021,4148633.89262547,2738.6420338379,366411.55291334,1474083.7429319,63.4357662437401,902245.129878906,858560.779699328,744893.035794465,745520.830528552,897411.459584941,24.4662850995096,0.00901425971066239,193834.567044871,206277.349309926,0.0490124911752425,-0.0878193553178044,-0.0534591338846787
0.45,0.7,5,120842.442180064,268450.312076468,202435.550733185,81593.1085531216,4031020.29986256,2718.54929481973,390154.670199756,1519584.52911959,61.6373649939079,835232.812551431,823813.423293119,779176.03001145,774042.892652718,818752.583124676,4.37354608134001,0.00161137173352643,76220.974281966,120393.786524111,0.0192730320825527,-0.0287109242083456,-0.0242421007455962
0.45,0.7,7.5,133589.663360115,296760.425667662,220585.989454881,86996.3260947651,4049170.73858426,2721.94391217367,387040.923647351,1511998.36496086,61.9148990009499,844267.273335012,830871.302598609,776475.878406986,766503.103320453,831050.605058649,7.7681634352798,0.00286207090270052,94371.413003662,133141.007704162,0.0238625035645292,-0.0364625884639252,-0.0291133398646271
0.45,0.75,0,94933.4481009494,210906.017124496,164991.743488245,70058.2953872959,3993576.49261762,2711.92553480186,396139.786077111,1535590.98269007,61.0648207142384,813977.686490024,809730.977049298,791761.772453906,783281.64045291,794821.902601422,-2.25021393653014,-0.000829059775357632,38777.167037026,94484.792444996,0.00980509094006665,-0.0138109931988161,-0.0139640127477579
0.45,0.75,10,148043.467479915,328859.526846325,241904.70755468,93861.2400747644,4070489.45668406,2726.96222667155,383560.541816892,1503123.48147476,62.2408784083879,858718.097888196,833970.171704306,773314.793380291,759291.981211631,845191.82284949,12.7864779331599,0.00471099851920176,115690.131103461,147594.811823962,0.0292530977122292,-0.0451269903273652,-0.0348120933729572
0.45,0.75,12.5,159055.000262569,353313.874489867,257271.337461554,98216.3371989852,4085856.08659093,2729.63160726301,380652.481800714,1497039.56734902,62.4758458622428,867091.384880288,838843.918774219,768627.828876995,754685.641318844,856604.710149759,15.45585852462,0.00569449437156178,131056.761010335,158606.344606616,0.0331386627287589,-0.0523665984653738,-0.0387187054454134
0.45,0.75,15,168989.421125007,375375.746401593,270996.367172419,102006.946047412,4099581.1163018,2731.83450737375,377897.656327634,1491610.22916683,62.6857120010637,875361.274996164,841576.311260213,764909.547722353,751846.392874901,865884.975714426,17.6587586353598,0.00650612203117951,144781.7907212,168540.765469054,0.0366091371020318,-0.0592247295915378,-0.042205000230255
0.45,0.75,17.5,177953.024934797,395281.314455004,283276.213275574,105323.188340776,4111860.96240495,2733.81036333828,375357.922438301,1486910.14230953,62.8734801838126,882123.32046969,846752.237718854,759517.568113457,749145.907419308,874319.305249857,19.6346145998896,0.00723409845844225,157061.636824355,177504.369278844,0.0397141862062242,-0.0655473907578491,-0.0452230270595024
0.45,0.75,2.5,109291.502019507,242795.486044554,186307.63216379,77016.1301442822,4014892.38129317,2716.47189895982,392982.016247566,1526341.60472312,61.3907568576284,826233.800306271,817423.435852203,785291.685365521,778277.829855081,807663.093558279,2.2961502214298,0.000845984355470453,60093.055712571,108842.846363554,0.0151949696471019,-0.0216722532927456,-0.0199032372143758
